1 31 9 25 30 33 17 29 23 27 21 18 28 4 26 11 12 3 5 22 20 15 16 13 19 10 7 6 14 32 24 2 8 34 1
1 31 9 25 30 33 17 29 23 27 21 18 28 34 8 2 24 32 14 6 7 10 19 13 16 15 20 22 5 3 12 4 26 11 1
1 31 4 26 11 12 3 5 22 20 15 9 25 30 33 17 29 23 27 21 18 28 16 13 19 10 7 6 14 32 24 2 8 34 1
1 31 4 26 11 12 3 5 22 20 15 9 25 30 33 17 29 23 27 21 18 28 16 13 19 10 7 6 14 32 24 2 8 34 1
1 31 9 25 30 33 17 29 23 27 21 18 28 4 34 8 2 24 32 14 6 7 10 19 13 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 23 27 21 18 28 4 34 8 2 24 32 14 6 7 10 19 13 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 23 27 21 18 28 4 34 8 2 24 32 14 6 7 10 19 13 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 23 27 21 18 28 2 34 8 4 24 32 14 6 7 10 19 13 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 23 27 21 18 28 2 34 8 4 24 32 14 6 7 10 19 13 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 27 23 21 18 28 2 34 8 4 24 32 14 6 7 10 19 13 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 27 23 21 18 28 2 34 8 4 24 32 14 6 7 10 19 13 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 27 23 21 18 28 2 34 8 4 24 32 14 6 7 10 19 13 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 23 21 27 18 28 2 34 8 4 24 32 14 6 19 13 7 10 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 6 14 32 24 4 8 34 2 28 18 21 23 27 7 10 19 13 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 23 21 27 18 28 2 34 8 4 24 32 7 13 19 6 14 10 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 23 21 27 18 28 2 34 8 4 24 32 7 13 19 6 14 10 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 32 21 27 18 28 2 34 8 4 24 23 7 13 19 6 14 10 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 32 21 27 18 28 2 34 8 4 24 23 7 13 19 6 14 10 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 6 32 21 27 18 28 2 34 8 4 24 23 7 13 19 14 10 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 6 32 21 27 18 28 2 34 8 4 24 23 7 13 19 14 10 16 15 20 22 5 3 12 26 11 1
1 31 9 25 30 33 17 29 6 32 21 27 18 28 2 34 8 4 24 23 7 13 19 14 10 16 15 20 22 5 3 12 26 11 1
1 31 11 26 12 3 5 22 20 15 16 10 14 19 13 7 23 24 4 8 34 2 28 18 27 21 32 6 29 17 33 30 25 9 1
1 31 11 26 12 3 5 9 25 30 33 17 29 6 32 21 27 18 28 2 34 8 4 24 23 7 13 19 14 10 16 15 20 22 1
1 31 11 26 12 3 5 9 25 30 33 17 29 6 32 21 27 18 28 2 34 8 4 24 23 7 13 19 14 10 16 15 20 22 1
1 31 11 26 12 3 5 9 25 30 33 17 29 6 32 21 27 18 28 2 34 8 4 24 23 7 13 19 14 10 16 15 20 22 1
1 31 11 26 12 3 5 9 25 30 33 17 29 6 32 21 27 18 28 2 34 8 4 24 23 7 13 19 14 10 16 15 20 22 1
1 31 11 26 12 3 5 9 20 30 33 17 29 6 32 21 27 18 28 2 34 8 4 24 23 7 13 19 14 10 16 15 25 22 1
1 31 11 26 12 3 5 9 20 30 33 17 29 6 32 21 27 18 28 2 34 8 4 24 23 7 13 19 14 10 16 15 25 22 1
1 31 11 26 12 3 5 9 20 30 33 17 29 6 32 21 7 18 28 2 34 8 4 24 23 27 13 19 14 10 16 15 25 22 1
1 31 11 26 12 3 5 9 20 30 33 17 29 6 32 21 7 18 28 2 34 8 4 24 23 27 13 19 14 10 16 15 25 22 1
1 31 11 26 12 3 5 9 20 30 33 17 29 6 32 21 7 18 28 2 34 8 4 24 23 27 13 19 14 10 16 15 25 22 1
1 31 11 26 12 3 5 9 20 30 33 17 29 6 32 21 7 23 24 4 8 34 2 28 18 27 13 19 14 10 16 15 25 22 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 6 32 21 7 18 28 2 34 8 4 24 23 27 13 19 14 10 16 15 25 1
1 31 11 26 12 3 5 9 20 30 33 17 29 6 32 21 23 18 28 2 34 4 8 24 7 27 13 19 14 10 16 15 25 22 1
1 31 11 26 12 3 5 9 20 30 33 17 29 6 32 21 23 18 28 2 34 4 8 24 7 27 13 19 14 10 16 15 25 22 1
1 31 11 26 12 3 5 9 20 30 33 17 29 32 6 21 23 18 28 2 34 4 8 24 7 27 13 19 14 10 16 15 25 22 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 14 10 6 32 21 23 18 28 2 34 4 8 24 7 27 13 19 16 15 25 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 6 32 21 23 18 28 2 34 4 8 24 7 27 13 19 14 10 16 15 25 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 14 10 19 32 21 23 18 28 2 34 4 8 24 7 27 13 6 16 15 25 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 14 10 19 32 6 21 23 18 28 2 34 4 8 24 7 27 13 16 15 25 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 14 10 19 32 6 21 23 18 28 2 34 4 8 24 7 27 13 16 15 25 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 14 10 19 32 6 21 23 18 28 2 34 4 8 24 7 27 13 16 15 25 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 14 10 19 32 6 21 23 18 28 2 34 4 8 24 7 27 13 16 15 25 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 14 10 16 32 6 21 23 18 28 2 34 4 8 24 7 27 13 19 15 25 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 14 10 16 32 6 21 23 18 28 2 34 4 8 24 7 27 13 19 15 25 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 14 10 16 32 6 21 23 18 28 2 34 4 8 24 7 27 13 19 15 25 1
1 31 11 26 12 3 5 9 20 30 22 33 17 29 14 10 16 32 6 21 23 18 28 2 34 4 8 24 7 27 13 19 15 25 1
1 31 11 26 12 3 5 9 20 30 22 33 17 25 15 19 13 27 7 24 8 4 34 2 28 18 23 21 6 32 16 10 14 29 1
1 31 11 26 12 3 5 9 20 30 22 33 17 25 15 19 13 27 7 29 14 10 16 32 6 21 23 18 28 2 34 4 8 24 1
1 31 11 26 12 3 5 9 20 30 22 33 17 25 15 19 13 27 7 29 14 10 16 32 6 21 23 18 28 2 34 24 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 17 25 15 19 13 27 7 29 14 10 16 32 6 21 23 18 28 2 34 24 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 17 25 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 2 34 24 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 17 25 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 2 34 24 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 17 25 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 2 34 24 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 17 25 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 2 34 24 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 25 17 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 2 34 24 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 25 17 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 2 24 34 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 25 17 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 24 2 34 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 25 17 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 24 2 34 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 25 17 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 24 2 34 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 25 17 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 24 2 34 8 4 1
1 31 11 26 12 3 5 9 20 30 22 33 25 17 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 5 12 9 20 30 22 33 25 17 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 5 12 9 20 30 22 33 25 17 15 29 19 14 10 13 27 7 16 32 6 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 30 22 33 25 17 15 29 19 14 10 13 27 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 30 22 33 25 17 15 29 19 14 10 13 27 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 30 22 33 25 17 15 29 19 14 10 13 27 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 30 22 33 25 17 15 29 19 14 10 13 27 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 30 22 33 25 17 15 29 19 14 10 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 30 22 33 25 17 15 29 19 14 10 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 14 10 13 27 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 14 10 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 14 10 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 14 10 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 14 10 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 27 13 6 16 32 7 21 23 18 28 24 2 34 8 4 1
1 4 8 34 2 24 28 18 23 21 7 32 16 6 13 27 14 10 19 29 15 17 25 30 22 33 20 9 5 12 3 26 11 31 1
1 4 8 34 2 24 28 18 23 21 7 32 16 6 13 27 14 10 19 29 15 17 25 30 22 33 20 9 5 12 3 26 11 31 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 32 13 6 16 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 32 13 6 16 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 32 13 6 16 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 32 6 13 16 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 32 6 13 16 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 32 6 13 16 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 32 6 13 16 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 32 6 13 16 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 32 6 13 16 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 6 32 16 14 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 6 32 16 14 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 6 32 16 14 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 6 32 16 14 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 6 32 16 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 6 32 16 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 6 32 16 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 6 32 16 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 4 8 34 2 24 28 18 23 21 7 27 13 6 32 16 14 10 19 29 15 17 25 30 22 33 20 9 5 12 3 26 11 31 1
1 4 8 34 2 24 28 18 23 21 7 27 13 6 32 16 14 10 19 29 15 17 25 30 22 33 20 9 5 12 3 26 11 31 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 30 25 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 33 22 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 28 24 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 17 15 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 15 17 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 31 11 26 3 12 5 9 20 22 33 25 30 15 17 29 19 10 14 16 32 6 13 27 7 21 23 18 24 28 2 34 8 4 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
1 4 8 34 2 28 24 18 23 21 7 27 13 6 32 16 14 10 19 29 17 15 30 25 33 22 20 9 5 12 3 26 11 31 1
